distance,name,popularity,rating,latitude,longitude,category,bike_latitude,bike_longitude
719,Elysian Coffee,0.9735706790003498,7.8,49.279897,-123.127601,Coffee Shop,49.273568,-123.129935
476,Tim Hortons,0.992524647932942,7.5,49.277591,-123.127241,"Cafe, Coffee, and Tea House",49.273568,-123.129935
963,Uva Wine Bar,0.9701892805783358,8.0,49.2795,-123.120428,Wine Bar,49.273568,-123.129935
839,The Famous Warehouse,0.9939497583790017,7.9,49.279552,-123.122866,Gastropub,49.273568,-123.129935
952,Dublin Calling,0.9931335587598948,8.0,49.280066,-123.121369,Pub,49.273568,-123.129935
1004,Earls,0.9896873825903326,7.9,49.281585,-123.123689,Restaurant,49.273568,-123.129935
37,Sawasdee Thai Restaurant,0.9730265459209453,9.0,49.247047,-123.100956,Thai Restaurant,49.247204,-123.101549
198,East is East,0.9818363195874953,8.8,49.245625,-123.101484,Coffee Shop,49.247204,-123.101549
81,Rocky Mountain Flatbread Co,0.9800225426561467,8.4,49.247742,-123.100853,Restaurant,49.247204,-123.101549
212,Zakkushi Charcoal Grill,0.9816419863448508,8.5,49.249014,-123.101285,Japanese Restaurant,49.247204,-123.101549
43,Cafe Trafiq,0.9472838690453056,8.0,49.247366,-123.100902,Bakery,49.247204,-123.101549
250,The Acorn,0.9513648671408398,8.5,49.249622,-123.101499,Vegan and Vegetarian Restaurant,49.247204,-123.101549
76,Chickpea,0.9787788099032221,8.0,49.24665,-123.100922,Falafel Restaurant,49.247204,-123.101549
555,Le Marché St. George,0.9781051213287212,9.0,49.245736,-123.094357,Coffee Shop,49.247204,-123.101549
425,Pho Tan Vietnamese Restaurant,0.945081425628668,8.3,49.243467,-123.101057,Vietnamese Restaurant,49.247204,-123.101549
379,Sushi Mania,0.9041030225297007,8.1,49.250616,-123.101259,Sushi Restaurant,49.247204,-123.101549
526,Liberty Bakery,0.961897728892171,8.3,49.251934,-123.101209,Bakery,49.247204,-123.101549
866,Anh and Chi,0.9830800523404201,9.0,49.255019,-123.100904,Bar,49.247204,-123.101549
88,Grub,0.8839441874927125,7.5,49.246501,-123.10099,Restaurant,49.247204,-123.101549
869,Earnest Ice Cream,0.990270382318266,8.8,49.249334,-123.089877,Ice Cream Parlor,49.247204,-123.101549
889,Batard Boulangerie & Cafe Moderne,0.9764208998924689,8.8,49.24954,-123.089814,Bakery,49.247204,-123.101549
45,Yugo Restaurant,0.9582572194799642,7.4,49.247603,-123.101408,Japanese Restaurant,49.247204,-123.101549
955,Seasons in the Park,0.9900371824270926,8.9,49.241967,-123.111957,Seafood Restaurant,49.247204,-123.101549
589,Matchstick Coffee Roasters,0.9678313705675826,8.1,49.241902,-123.101897,Café,49.247204,-123.101549
662,Long's Noodle House,0.9258424346068639,8.2,49.241294,-123.101683,Chinese Restaurant,49.247204,-123.101549
16,Continental Coffee,0.9478539132237294,7.2,49.24734,-123.101467,Coffee Shop,49.247204,-123.101549
639,Published on Main,0.9669763042999469,7.8,49.252954,-123.101296,Restaurant,49.247204,-123.101549
197,Solly's Bagelry,0.8781401013123972,7.2,49.248978,-123.101363,Bagel Shop,49.247204,-123.101549
952,The General Public,0.9165403500589477,8.0,49.255843,-123.101541,Sushi Restaurant,49.247204,-123.101549
172,Helen's Grill,0.9676888595229767,7.1,49.248684,-123.100852,Diner,49.247204,-123.101549
806,O Taho,0.9654345939083007,7.8,49.24731,-123.090435,Filipino Restaurant,49.247204,-123.101549
380,Sun Sui Wah Seafood Restaurant,0.9853343179550961,7.3,49.250435,-123.100757,Cantonese Restaurant,49.247204,-123.101549
50,The Main,0.9554976874344125,6.8,49.247443,-123.100989,Pub,49.247204,-123.101549
854,Masayoshi,0.9860727842771451,7.6,49.245754,-123.089979,Japanese Restaurant,49.247204,-123.101549
152,Dream Sushi Japanese Restaurant,0.9371655848782826,6.7,49.245852,-123.101503,Sushi Restaurant,49.247204,-123.101549
287,King's Chinese Cuisine,0.9592418412426963,6.6,49.244636,-123.101075,Chinese Restaurant,49.247204,-123.101549
231,Caffè Artigiano,0.9778719214375478,6.5,49.24923,-123.100817,Café,49.247204,-123.101549
461,Bob Likes Thai Food,0.9413761384689131,6.7,49.251388,-123.101244,Thai Restaurant,49.247204,-123.101549
807,Egg & Co,0.9526085998937645,6.7,49.24714,-123.090421,Breakfast Spot,49.247204,-123.101549
71,Blenz Coffee,0.9019783124101208,5.8,49.247706,-123.100931,Café,49.247204,-123.101549
26,Sweet Thea Bakery,0.9277857670333087,,49.246964,-123.101516,Bakery,49.247204,-123.101549
48,Alphabet City,0.8566857113244458,,49.247139,-123.100882,Bar,49.247204,-123.101549
94,Sula Indian Restaurant,0.9670540375970047,,49.247891,-123.100784,Indian Restaurant,49.247204,-123.101549
101,NamNam Restaurant,0.11596512366072007,,49.248113,-123.101452,Filipino Restaurant,49.247204,-123.101549
120,Yum Sweet Shop,0.9525308665967067,,49.248174,-123.100808,Ice Cream Parlor,49.247204,-123.101549
131,Cambie Vietnam Restaurant,0.944589114747302,,49.248308,-123.100901,Chinese Restaurant,49.247204,-123.101549
762,Church's Chicken,0.9899724046795445,6.1,49.254066,-123.101309,Fried Chicken Joint,49.247204,-123.101549
332,Holy Perogy,0.4335056421418114,,49.250023,-123.099992,Food Stand,49.247204,-123.101549
420,Ivy's Kitchen Vietnamese Restaurant,0.975008744995919,,49.243431,-123.101135,Vietnamese Restaurant,49.247204,-123.101549
893,Nammos Estiatorio,0.9184318602873541,6.0,49.249462,-123.089726,Greek Restaurant,49.247204,-123.101549
223,McDonald's,0.9886768497285813,5.1,49.245193,-123.101528,Burger Joint,49.247204,-123.101549
521,Zipang Sushi,0.8605464650783163,,49.251867,-123.100717,Sushi Restaurant,49.247204,-123.101549
546,VFM Winter Market,0.514736937567207,,49.243155,-123.105815,Food Court,49.247204,-123.101549
585,Justin's Castle,0.3950017489991838,,49.250933,-123.095852,Lounge,49.247204,-123.101549
666,Foglifter Coffee Roasters,0.9852824957570575,,49.253165,-123.100584,Café,49.247204,-123.101549
748,Suyo,0.9502118232344825,,49.253932,-123.101217,Peruvian Restaurant,49.247204,-123.101549
481,Stanley Park Brewing Restaurant & Brewpub,0.9735447679013305,7.3,49.292295,-123.146508,Brewery,49.29534,-123.150433
942,Sylvia's Bar,0.9287056110484926,7.2,49.288559,-123.142618,Bar,49.29534,-123.150433
847,"Chantell's Beer, Wine & Cocktails",0.28651197740552165,,49.291081,-123.140725,Lounge,49.29534,-123.150433
878,Table for Two,0.7641442211771412,,49.290849,-123.140462,Gastropub,49.29534,-123.150433
889,Chi Men,0.8355422545247256,,49.290293,-123.140901,Fujian Restaurant,49.29534,-123.150433
928,M & M Food Market,0.49592547967922057,,49.293173,-123.138065,Restaurant,49.29534,-123.150433
936,3rd Beach,0.9951207984075193,,49.303016,-123.155783,Fast Food Restaurant,49.29534,-123.150433
951,Robba da Matti,0.9782346768238175,,49.29175,-123.138511,Italian Restaurant,49.29534,-123.150433
725,Jamjar,0.9853602290541154,8.6,49.264351,-123.069523,Lebanese Restaurant,49.265005,-123.079481
819,La Grotta Del Formaggio,0.986008006529597,8.8,49.268804,-123.06987,Deli,49.265005,-123.079481
744,Kishimoto Japanese Kitchen + Sushi Bar,0.9625325508181429,8.6,49.26661,-123.069522,Sushi Restaurant,49.265005,-123.079481
843,Strange Fellows Brewing,0.9894671382486688,8.6,49.272444,-123.077805,Bar,49.265005,-123.079481
898,The Burrow,0.9683625480974776,8.6,49.259684,-123.06999,Tex-Mex Restaurant,49.265005,-123.079481
979,Nemesis Coffee,0.9895966937437651,8.5,49.267091,-123.092602,Coffee Shop,49.265005,-123.079481
755,Prado Cafe,0.9726508349851659,8.2,49.267213,-123.069492,Café,49.265005,-123.079481
920,La Mezcaleria,0.9647090831357612,8.2,49.270076,-123.06941,Taco Restaurant,49.265005,-123.079481
715,Jj Bean House of Coffee,0.9754233225802272,7.9,49.264932,-123.069461,Coffee Shop,49.265005,-123.079481
791,Pizzeria Barbarella,0.9140010623550597,7.6,49.262301,-123.089843,Pizzeria,49.265005,-123.079481
922,Liberty Wine Merchants,0.9224351250858305,7.5,49.270076,-123.06941,Wine Bar,49.265005,-123.079481
742,Grounds For Coffee,0.9892987161050436,7.4,49.266193,-123.069406,Coffee Shop,49.265005,-123.079481
940,Babylon Cafe,0.9648645497298768,7.4,49.270359,-123.069434,Middle Eastern Restaurant,49.265005,-123.079481
138,Blenz Coffee,0.9315558319406118,6.4,49.264452,-123.077776,Coffee Shop,49.265005,-123.079481
136,Blenz Coffee,0.9721067019057613,6.3,49.26399,-123.08082,Coffee Shop,49.265005,-123.079481
384,Tim Hortons,0.9865910062575304,6.4,49.266273,-123.084421,Coffee Shop,49.265005,-123.079481
340,Rooster's Ice Cream Bar,0.9494992680114527,6.2,49.262611,-123.082406,Ice Cream Parlor,49.265005,-123.079481
780,Commercial Sushi,0.9922655369427494,6.6,49.261683,-123.069997,Sushi Restaurant,49.265005,-123.079481
898,Starbucks,0.9894412271496495,6.5,49.271053,-123.087585,Coffee Shop,49.265005,-123.079481
826,Subway,0.971977146410665,6.3,49.26263,-123.090276,Deli,49.265005,-123.079481
378,Steve’s Poké Bar,0.9470506691541322,,49.266067,-123.084484,Poke Restaurant,49.265005,-123.079481
485,Pizza King,0.9544871545726612,,49.26221,-123.074341,Pizzeria,49.265005,-123.079481
559,La Boheme,0.7748066384235688,,49.268802,-123.084554,Food Truck,49.265005,-123.079481
699,Fassil Ethiopian Restaurant,0.8635003303665125,,49.262341,-123.088224,Ethiopian Restaurant,49.265005,-123.079481
745,Chanco,0.11639265679453795,,49.265946,-123.069304,Mexican Restaurant,49.265005,-123.079481
768,Sushi Ninja,0.6303652169406765,,49.268052,-123.069969,Sushi Restaurant,49.265005,-123.079481
804,Il Mundo Caffe,0.9673390596862166,,49.268021,-123.069398,Coffee Shop,49.265005,-123.079481
809,Elma's Kitchen,0.6289271509451073,,49.262301,-123.089843,Restaurant,49.265005,-123.079481
813,Pie Hole,0.02315156697371319,,49.268881,-123.069958,Dessert Shop,49.265005,-123.079481
821,Cafe Crepe,0.6240947309780144,,49.268418,-123.069432,Restaurant,49.265005,-123.079481
834,Cazba Food Truck,0.7796390583906616,,49.267177,-123.0905,Food Truck,49.265005,-123.079481
836,SalyLimon Mexican,0.9720289686087036,,49.269278,-123.069991,Mexican Restaurant,49.265005,-123.079481
854,Baby Dhal Roti Shop,0.9691787477165844,,49.260328,-123.070126,Caribbean Restaurant,49.265005,-123.079481
860,Jamaican Pizza Jerk,0.7952116289012399,,49.260308,-123.070043,Pizzeria,49.265005,-123.079481
865,The Bench Bakehouse,0.9218391698083874,,49.270071,-123.070059,Bakery,49.265005,-123.079481
869,Osita,0.0910645575032065,,49.269169,-123.069333,Bistro,49.265005,-123.079481
884,Ay Chihuahua,0.9417907160532214,,49.259801,-123.070052,Mexican Restaurant,49.265005,-123.079481
890,Kojak Restaurants,0.4076204542215658,,49.259911,-123.070009,Fast Food Restaurant,49.265005,-123.079481
810,McDonald's,0.9889748273673028,5.4,49.261693,-123.069592,Burger Joint,49.265005,-123.079481
895,Oh Sweet Day! Bake Shop,0.9574798865093863,,49.269468,-123.069196,Bakery,49.265005,-123.079481
904,Caffe Napoli,0.8700947050669154,,49.26987,-123.069474,Café,49.265005,-123.079481
911,Circus Play Cafe,0.9233161024524855,,49.259298,-123.070444,Café,49.265005,-123.079481
912,Bored Senseless,0.8537707126847786,,49.271287,-123.071379,Hookah Bar,49.265005,-123.079481
914,Domino's Pizza,0.9720030575096843,,49.262677,-123.091578,Pizzeria,49.265005,-123.079481
925,Mark Anthony Group Inc,0.5520877868034773,,49.267018,-123.091866,Winery,49.265005,-123.079481
969,Divinos Wine & Tasting Room,0.5863681708059647,,49.270657,-123.069297,French Restaurant,49.265005,-123.079481
969,Hanai Restaurant,0.3300555793073963,,49.270657,-123.069297,Hawaiian Restaurant,49.265005,-123.079481
982,Crème de la Crumb,0.8946454713876689,,49.273808,-123.078164,Coffee Shop,49.265005,-123.079481
772,Blenz Coffee,0.864044463445917,5.0,49.262614,-123.069508,Café,49.265005,-123.079481
726,Jamjar Commercial Drive,,,49.264442,-123.069501,Restaurant,49.265005,-123.079481
507,Beyond Bread Ltd,0.9279801002759532,8.8,49.268507,-123.185502,Bakery,49.271221,-123.191133
437,Breka Downtown Bakery Cafe Inc,0.9944809359088965,8.3,49.268532,-123.18672,Bakery,49.271221,-123.191133
622,Aphrodite's Organic Cafe & Pie Shop,0.9248189461956029,8.1,49.268461,-123.183309,Bakery,49.271221,-123.191133
499,Yuji's From Japan,0.936621451798878,7.9,49.268198,-123.186043,Sushi Restaurant,49.271221,-123.191133
905,The Wolf and Hound,0.9573373754647804,8.3,49.264466,-123.184181,Pub,49.271221,-123.191133
494,La Quercia,0.9397307836811898,7.6,49.268769,-123.185443,Italian Restaurant,49.271221,-123.191133
818,True Confections,0.8815862774819594,7.9,49.264697,-123.186228,Bakery,49.271221,-123.191133
507,Irori Sushi,0.8552087786803477,7.6,49.268507,-123.185502,Sushi Restaurant,49.271221,-123.191133
896,Grounds For Coffee,0.9673779263347455,7.9,49.263714,-123.186062,Café,49.271221,-123.191133
905,Rajio Japanese Public House,0.9519996890668118,7.9,49.263621,-123.187027,Japanese Restaurant,49.271221,-123.191133
725,Double DD Pizza,0.9339396530503842,7.4,49.268436,-123.18209,Pizzeria,49.271221,-123.191133
82,Brock House Restaurant,0.9352092969023281,6.7,49.271757,-123.190566,Event Space,49.271221,-123.191133
943,Hitoe Sushi,0.9244302797103139,7.4,49.268705,-123.178708,Sushi Restaurant,49.271221,-123.191133
920,Mr. Falafel,0.9803593869433972,7.3,49.263797,-123.185502,Falafel Restaurant,49.271221,-123.191133
511,The Cove Pub,0.8889838962519595,6.7,49.268764,-123.1852,Pub,49.271221,-123.191133
941,Browns Socialhouse,0.9705390804150958,6.9,49.263735,-123.185253,Gastropub,49.271221,-123.191133
507,Blenz Coffee,0.8816121885809787,6.2,49.268507,-123.185502,Café,49.271221,-123.191133
485,A&W Restaurant,0.9756176558228717,6.1,49.268496,-123.185906,American Restaurant,49.271221,-123.191133
906,Caffe W,0.9588920414059362,6.5,49.264214,-123.184727,Café,49.271221,-123.191133
292,Royal Vancouver Yacht Club,0.9744387008174952,,49.272757,-123.187895,Night Club,49.271221,-123.191133
477,Freshslice Pizza,0.9500434010908573,,49.268151,-123.186525,Pizzeria,49.271221,-123.191133
491,Iron Wok Chinese Cuisine,0.864471996579735,,49.268182,-123.186204,Chinese Restaurant,49.271221,-123.191133
494,L'Ufficio,0.6966717193309754,,49.268769,-123.185443,Italian Restaurant,49.271221,-123.191133
509,Muffin Break,0.8638630857527823,,49.26812,-123.185955,Bakery,49.271221,-123.191133
519,Papa John's Pizza,0.9135994403202612,,49.268337,-123.185487,Pizzeria,49.271221,-123.191133
590,Tea Time,0.5159418036716027,,49.268775,-123.183903,Tea Room,49.271221,-123.191133
613,Aphrodite's Organic Cafe & Pie Shop,0.909026131343361,,49.268471,-123.183796,Breakfast Spot,49.271221,-123.191133
848,Ton Ton Sushi,0.8932074053920998,,49.26462,-123.185248,Sushi Restaurant,49.271221,-123.191133
858,Jo's Italian Deli,0.9879254278570225,,49.264224,-123.186106,Italian Restaurant,49.271221,-123.191133
862,The Kitchen Dada,0.9245727907549198,,49.264115,-123.18634,Sushi Restaurant,49.271221,-123.191133
870,Good Earth Coffee House,0.46045318512184696,,49.26411,-123.186096,Coffee Shop,49.271221,-123.191133
893,Taste of Thai Restaurant,0.9148561286226955,,49.264471,-123.184425,Chinese Restaurant,49.271221,-123.191133
896,Pokeman,0.6982134297226217,,49.263724,-123.186549,Asian Restaurant,49.271221,-123.191133
897,NSCS Discovery Cafe,0.8562452226411184,,49.27311,-123.203169,Café,49.271221,-123.191133
897,Teriyaki Bowl Japanese Restaurant,0.15383419487737574,,49.264219,-123.18497,Japanese Restaurant,49.271221,-123.191133
900,D.I.C.E.D Cafe,0.8940365605607162,,49.273017,-123.203242,Café,49.271221,-123.191133
902,Itosugi Kappo Cuisine,0.9423996268801741,,49.264198,-123.184888,Sushi Restaurant,49.271221,-123.191133
912,Nebur-King Coffee Group,0.8541464236205578,,49.264157,-123.184722,Coffee Shop,49.271221,-123.191133
913,Sushi Gallery,0.8487957816730797,,49.2634,-123.187251,Sushi Restaurant,49.271221,-123.191133
919,M & M Food Market,0.634225970694547,,49.263833,-123.185424,Restaurant,49.271221,-123.191133
920,Windsure Adventure Watersports,0.8573593998989467,,49.274366,-123.202872,Amusement Park,49.271221,-123.191133
926,Nourish Cooking School,0.8971199813440087,,49.263389,-123.186764,Salad Restaurant,49.271221,-123.191133
932,Handi Grill,0.8016116703589983,,49.264111,-123.184313,Restaurant,49.271221,-123.191133
527,Muffin Break,,,49.267894,-123.185935,Restaurant,49.271221,-123.191133
892,Forest of Zen Wellness Clinic,,,49.263745,-123.186632,Japanese Restaurant,49.271221,-123.191133
905,Salish Sea Coastal Rowing Club Vancouver,,,49.275658,-123.201605,Seafood Restaurant,49.271221,-123.191133
925,Sushi Inn Japanese Restaurant,,,49.263338,-123.187003,Sushi Restaurant,49.271221,-123.191133
343,Linh Cafe,0.8698226385272131,8.0,49.268162,-123.168931,French Restaurant,49.271044,-123.170661
528,Cafe Lokal,0.9587106637128013,8.3,49.268153,-123.164876,Café,49.271044,-123.170661
951,Thomas Haas,0.984880873722259,9.0,49.264143,-123.163234,Dessert Shop,49.271044,-123.170661
805,Parthenon Supermarket,0.9851529402619612,8.5,49.264037,-123.173523,Deli,49.271044,-123.170661
939,Raisu,0.9827043414046407,8.8,49.268036,-123.158378,Diner,49.271044,-123.170661
881,Terra Breads,0.9060593105056551,8.6,49.268113,-123.159358,Bakery,49.271044,-123.170661
965,Maria's Taverna,0.9661989713293689,8.5,49.268087,-123.158139,Pizzeria,49.271044,-123.170661
818,Nuba,0.9593973078368119,8.3,49.264022,-123.174575,Lebanese Restaurant,49.271044,-123.170661
869,East Is East,0.9486312461943074,8.2,49.264423,-123.176637,Indian Restaurant,49.271044,-123.170661
805,Neverland Tea Salon,0.9213468589270214,8.0,49.264037,-123.173523,Tea Room,49.271044,-123.170661
977,Aphrodite's Organic Cafe & Pie Shop,0.9248189461956029,8.1,49.268461,-123.183309,Bakery,49.271044,-123.170661
862,Sunshine Diner,0.9430992265536943,8.0,49.264168,-123.165344,Diner,49.271044,-123.170661
757,Solly's Bagelry,0.938279762136111,7.7,49.264244,-123.169892,Bakery,49.271044,-123.170661
953,White Spot Kitsilano,0.9774962105017684,7.8,49.263844,-123.163371,Burger Joint,49.271044,-123.170661
638,Hitoe Sushi,0.9244302797103139,7.4,49.268705,-123.178708,Sushi Restaurant,49.271044,-123.170661
760,Harvest Deli,0.9462603806340446,7.4,49.264249,-123.171919,Deli,49.271044,-123.170661
877,Double DD Pizza,0.9339396530503842,7.4,49.268436,-123.18209,Pizzeria,49.271044,-123.170661
868,Colony Bar,0.9523106222550429,7.4,49.264392,-123.176958,Bar,49.271044,-123.170661
587,Corner Cup Coffee House,0.9499656677937994,7.1,49.268669,-123.177894,Café,49.271044,-123.170661
975,Cobs Bread,0.9055540440747795,7.3,49.268103,-123.157979,Bakery,49.271044,-123.170661
864,Mr. Red Cafe,0.9350926969567415,7.2,49.263916,-123.16589,Café,49.271044,-123.170661
875,Thai Basil,0.9441874927125034,7.1,49.264356,-123.177036,Thai Restaurant,49.271044,-123.170661
789,Starbucks,0.9055022218767409,7.0,49.264353,-123.166982,Coffee Shop,49.271044,-123.170661
851,Strike,0.21111067925946078,6.6,49.264381,-123.176471,Asian Restaurant,49.271044,-123.170661
270,Artistry Coffee Shop,0.7846528560508894,,49.268615,-123.170754,Bar,49.271044,-123.170661
321,Little Bird Dim Sum + Craft Beer,0.980048453755166,,49.268218,-123.171612,Dim Sum Restaurant,49.271044,-123.170661
825,Tim Hortons,0.9885343386839753,6.0,49.264053,-123.174254,"Cafe, Coffee, and Tea House",49.271044,-123.170661
460,One Love Smoothies & Accessories,0.03486338373042092,,49.268214,-123.166016,Juice Bar,49.271044,-123.170661
499,Yasma,0.31733322968893724,,49.268642,-123.164837,Syrian Restaurant,49.271044,-123.170661
543,Anamalia Brewing,0.6174744451785923,,49.268498,-123.164257,Brewery,49.271044,-123.170661
736,La la Island,0.9378004068042546,,49.26445,-123.171612,Bakery,49.271044,-123.170661
